employee_id,name,gender,city,province,latitude,longitude,department,job_title,hire_date,birth_date,termination_date,education_level,salary,performance_rating,overtime
SUF0699,Titi Hutapea,Female,Surabaya,Jawa Timur,-7.2575,112.7521,HR,HR Assistant,2024-06-07,1997-02-25,2026-08-13,SMA/SMK,5000000,Good,No
SUM0860,Laila Melani,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Operations Coordinator,2017-01-23,1995-05-06,,Diploma,10313542,Satisfactory,No
DEM0091,Gangsar Prasetyo,Male,Denpasar,Bali,-8.6705,115.2126,Sales & Marketing,Sales Executive,2021-01-03,1976-10-14,,Diploma,5955485,Good,No
JAM0329,Lala Utama,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Customer Service,Support Specialist,2020-10-01,2000-02-05,2029-09-07,Diploma,5276372,Satisfactory,No
SUF0700,Ciaobella Pradana,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Support Specialist,2024-07-06,2003-05-06,,SMA/SMK,5000000,Needs Improvement,No
SUF0701,dr. Oliva Dabukke,Female,Surakarta,Jawa Tengah,-7.556,110.8317,IT,Software Developer,2015-04-03,1991-03-21,,Diploma,14883217,Excellent,No
SEF0094,"Cut Maida Oktaviani, S.Farm",Female,Semarang,Jawa Tengah,-6.9667,110.4167,Customer Service,Customer Care Representative,2021-02-27,1972-10-29,,SMA/SMK,5705248,Good,No
SUM0861,"Edi Siregar, M.Pd",Male,Surakarta,Jawa Tengah,-7.556,110.8317,Sales & Marketing,Sales Representative,2015-06-02,1981-11-05,,SMA/SMK,5550560,Satisfactory,No
SUF0702,"Dt. Arsipatra Megantara, S.IP",Female,Surabaya,Jawa Timur,-7.2575,112.7521,HR,Recruiter,2020-03-16,2000-05-10,2029-02-10,Diploma,6778941,Excellent,No
SUF0703,Janet Lazuardi,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2017-04-19,1977-03-07,,Sarjana (S1),11897231,Good,No
JAM0330,"Ilsa Habibi, S.Kom",Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Operations,Operations Coordinator,2020-01-04,1976-08-19,,Diploma,8837597,Good,No
SUF0704,Tasdik Fujiati,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Operations Coordinator,2019-08-16,1981-12-14,,Diploma,9923992,Needs Improvement,No
JAM0331,Carub Prayoga,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Operations,Operations Coordinator,2022-12-31,1990-01-23,,Diploma,8158408,Satisfactory,No
SUM0862,Gara Puspasari,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Finance,Finance Assistant,2019-12-30,1983-07-10,,Diploma,7229541,Good,No
UBF0078,"dr. Mursita Iswahyudi, S.H.",Female,Ubud,Bali,-8.519,115.263,Sales & Marketing,Marketing Coordinator,2016-04-17,1998-10-26,2023-08-31,Sarjana (S1),11602799,Needs Improvement,Yes
BAM0384,Jaiman Manullang,Male,Bandung,Jawa Barat,-6.9175,107.6191,IT,Software Developer,2020-07-11,1978-05-25,,Diploma,12498838,Satisfactory,No
BAM0385,"Ina Purwanti, M.TI.",Male,Bangkalan,Jawa Timur,-7.0439,112.9091,IT,Software Developer,2021-01-09,1988-02-20,,Diploma,12719087,Satisfactory,No
SUM0863,Bala Nainggolan,Male,Surabaya,Jawa Timur,-7.2575,112.7521,HR,Recruiter,2018-07-11,1982-08-31,,Diploma,8228813,Good,No
JAM0332,"Balangga Simanjuntak, M.M.",Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Sales & Marketing,Marketing Coordinator,2015-10-16,1984-08-26,,Sarjana (S1),10725228,Satisfactory,No
TAF0200,Dr. Bella Melani,Female,Tangerang,Banten,-6.1702,106.6319,Customer Service,Customer Care Representative,2015-09-29,1972-08-16,,SMA/SMK,6265618,Good,No
SUF0705,"drg. Uli Pradana, M.TI.",Female,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Representative,2016-03-30,1990-05-30,,SMA/SMK,6741230,Good,Yes
TAM0246,"Bagas Maryati, S.I.Kom",Male,Tangerang,Banten,-6.1702,106.6319,Sales & Marketing,Sales Representative,2016-03-02,1979-06-19,,SMA/SMK,7087574,Satisfactory,No
JAM0333,Jarwadi Hastuti,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Operations,Operations Coordinator,2016-09-29,1990-08-28,,Diploma,8763368,Satisfactory,No
SUM0864,Baktiadi Rajata,Male,Surabaya,Jawa Timur,-7.2575,112.7521,IT,Software Developer,2017-07-16,2003-04-05,,Diploma,13892418,Good,No
JAF0306,Hasna Simbolon,Female,Jakarta,DKI Jakarta,-6.2088,106.8456,Operations,Operations Coordinator,2022-09-02,1988-08-19,,Diploma,8470617,Satisfactory,No
SUM0865,"Dt. Okta Suryatmi, S.H.",Male,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Support Specialist,2024-02-04,1978-11-14,,SMA/SMK,5000000,Needs Improvement,No
BEF0125,"R. Budi Hastuti, M.Kom.",Female,Bekasi,Jawa Barat,-6.2383,106.9756,Sales & Marketing,Sales Executive,2022-12-01,1970-10-24,,SMA/SMK,7263768,Good,Yes
UBM0107,Umay Laksmiwati,Male,Ubud,Bali,-8.519,115.263,Customer Service,Customer Care Representative,2015-05-25,1993-12-11,,SMA/SMK,7607275,Excellent,No
SEM0120,"Kairav Prabowo, S.E.I",Male,Semarang,Jawa Tengah,-6.9667,110.4167,IT,Software Developer,2023-10-29,1969-12-19,,Sarjana (S1),12144561,Satisfactory,Yes
TAM0247,"Kayla Safitri, S.Sos",Male,Tangerang,Banten,-6.1702,106.6319,IT,Software Developer,2024-09-21,1997-04-27,,Diploma,10293492,Good,Yes
BEF0126,Cut Aurora Puspita,Female,Bekasi,Jawa Barat,-6.2383,106.9756,Sales & Marketing,Sales Representative,2021-09-07,1979-07-25,2023-10-03,SMA/SMK,5000000,Good,Yes
SUF0706,Kani Widodo,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Representative,2017-12-18,1983-08-26,2018-09-18,SMA/SMK,6380878,Good,No
SUM0866,Yuni Safitri,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Representative,2021-05-22,1976-06-21,,SMA/SMK,5000000,Good,No
BAF0338,Bahuraksa Setiawan,Female,Bandung,Jawa Barat,-6.9175,107.6191,Sales & Marketing,Marketing Coordinator,2021-10-30,1972-02-14,2028-11-22,Sarjana (S1),9501365,Good,Yes
BAM0386,"Ajiman Yuliarti, S.Kom",Male,Bangkalan,Jawa Timur,-7.0439,112.9091,Sales & Marketing,Marketing Coordinator,2024-09-04,1974-12-02,,Sarjana (S1),9543926,Satisfactory,No
DEM0092,"Unjani Widiastuti, M.TI.",Male,Denpasar,Bali,-8.6705,115.2126,Sales & Marketing,Sales Executive,2023-08-20,1999-03-29,,Diploma,5572317,Excellent,Yes
BAM0387,"Cut Sakura Kusmawati, S.Farm",Male,Bandung,Jawa Barat,-6.9175,107.6191,Operations,Logistics Specialist,2019-04-01,1971-05-26,,Sarjana (S1),11393148,Good,No
SUM0867,Virman Salahudin,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Executive,2023-05-30,1987-09-06,,Diploma,7365077,Good,Yes
SUF0707,"drg. Among Natsir, S.T.",Female,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Support Specialist,2020-05-10,1986-08-16,,SMA/SMK,5026180,Excellent,No
JAF0307,Cut Nadine Yolanda,Female,Jakarta,DKI Jakarta,-6.2088,106.8456,IT,Technical Support,2016-07-02,1989-01-24,,Diploma,7472928,Good,Yes
SUM0868,Banawi Oktaviani,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Executive,2023-08-02,1983-07-17,,Diploma,6108496,Good,Yes
BAM0388,Lamar Handayani,Male,Bandung,Jawa Barat,-6.9175,107.6191,Sales & Marketing,Marketing Coordinator,2018-06-25,1969-09-23,,Sarjana (S1),10056815,Excellent,No
SUF0708,Amalia Mayasari,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Customer Care Representative,2024-06-08,1971-07-22,,SMA/SMK,5000000,Good,No
BOF0106,Atmaja Sitompul,Female,Bogor,Jawa Barat,-6.595,106.8167,Customer Service,Customer Care Representative,2020-05-06,1995-11-29,,SMA/SMK,5199172,Satisfactory,No
DEF0107,Tina Gunawan,Female,Denpasar,Bali,-8.6705,115.2126,Operations,Operations Coordinator,2020-01-10,1990-12-09,,Diploma,9212853,Good,Yes
SUM0869,Viman Siregar,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2015-09-29,1984-07-05,,Diploma,10162929,Satisfactory,No
JAF0308,Dr. Chandra Simanjuntak,Female,Jakarta,DKI Jakarta,-6.2088,106.8456,HR,Payroll,2020-01-31,1969-10-19,,SMA/SMK,6406584,Excellent,No
MAF0115,Gadang Firgantoro,Female,Malang,Jawa Timur,-7.9819,112.6265,Customer Service,Support Specialist,2024-08-18,1976-12-05,2026-11-15,Diploma,5000000,Good,No
BAM0389,Harja Januar,Male,Bangkalan,Jawa Timur,-7.0439,112.9091,Operations,Operations Coordinator,2022-10-01,1984-02-18,,Diploma,9256354,Good,Yes
SEM0121,Gandi Pradana,Male,Semarang,Jawa Tengah,-6.9667,110.4167,Operations,Operations Coordinator,2024-05-30,1970-09-08,,Diploma,9909267,Good,Yes
TAF0201,Luwar Siregar,Female,Tangerang,Banten,-6.1702,106.6319,Operations,Logistics Specialist,2024-05-30,1996-02-27,2033-03-25,Diploma,10321160,Good,Yes
TAF0202,Sarah Kusumo,Female,Tangerang,Banten,-6.1702,106.6319,Business Development,Project Coordinator,2023-05-30,1977-02-07,2027-12-28,Magister (S2),9440278,Good,Yes
BEF0127,Dr. Vicky Novitasari,Female,Bekasi,Jawa Barat,-6.2383,106.9756,Business Development,Business Analyst,2023-01-07,2002-08-25,2032-09-30,Sarjana (S1),14353333,Needs Improvement,No
BOM0159,Laksana Prasetya,Male,Bogor,Jawa Barat,-6.595,106.8167,Operations,Logistics Specialist,2016-09-26,1989-04-29,,Sarjana (S1),13108031,Good,Yes
SUM0870,Sari Hartati,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2024-08-21,1996-01-18,,Sarjana (S1),11622067,Good,No
SUM0871,Prayogo Halimah,Male,Surabaya,Jawa Timur,-7.2575,112.7521,IT,Technical Support,2024-04-14,1987-12-19,,Diploma,5079568,Needs Improvement,No
JAM0334,Ana Waluyo,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Customer Service,Customer Care Representative,2022-05-10,1969-09-01,2025-08-09,SMA/SMK,5958129,Satisfactory,No
UBM0108,"Marwata Riyanti, S.Gz",Male,Ubud,Bali,-8.519,115.263,Operations,Logistics Specialist,2017-01-30,1977-12-24,,Diploma,13058034,Good,Yes
SUM0872,"Dr. Michelle Pudjiastuti, M.Pd",Male,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Customer Care Representative,2021-12-25,1981-01-27,,SMA/SMK,5000000,Satisfactory,No
TAM0248,Uchita Maulana,Male,Tangerang,Banten,-6.1702,106.6319,Customer Service,Customer Care Representative,2015-10-31,1969-05-03,,SMA/SMK,5601614,Satisfactory,No
BAF0339,Dt. Irfan Yuniar,Female,Bangkalan,Jawa Timur,-7.0439,112.9091,Finance,Accountant,2020-01-15,1998-02-26,,Diploma,7916133,Satisfactory,Yes
JAF0309,Kiandra Sirait,Female,Jakarta,DKI Jakarta,-6.2088,106.8456,IT,Software Developer,2023-01-22,1995-11-27,,Sarjana (S1),9830135,Good,No
SUM0873,Malika Novitasari,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Business Development,Business Analyst,2018-09-26,1996-10-30,,Sarjana (S1),14293111,Good,Yes
SUF0709,Kasiyah Irawan,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2020-02-16,1971-07-01,,Diploma,11751960,Satisfactory,Yes
SUM0874,"Ciaobella Sudiati, M.M.",Male,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2016-07-27,1998-02-17,,Sarjana (S1),11164072,Good,No
JAM0335,Widya Dabukke,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Sales & Marketing,Marketing Coordinator,2018-03-26,1981-04-28,,Sarjana (S1),10256931,Satisfactory,No
JAM0336,Drs. Paris Nainggolan,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,IT,Technical Support,2019-02-10,1976-09-28,,Diploma,8408507,Satisfactory,Yes
BEM0122,"Kambali Kuswandari, M.Kom.",Male,Bekasi,Jawa Barat,-6.2383,106.9756,Operations,Logistics Specialist,2019-02-22,1986-06-26,,Sarjana (S1),9552866,Good,No
DEM0093,Diana Purnawati,Male,Denpasar,Bali,-8.6705,115.2126,Sales & Marketing,Sales Representative,2019-04-03,1972-07-25,,SMA/SMK,6215099,Satisfactory,No
SUM0875,Perkasa Maryati,Male,Surakarta,Jawa Tengah,-7.556,110.8317,Customer Service,Customer Care Representative,2015-11-12,2001-12-12,,SMA/SMK,6035597,Needs Improvement,No
TAM0249,"Hj. Hilda Thamrin, S.Gz",Male,Tangerang,Banten,-6.1702,106.6319,Customer Service,Customer Care Representative,2019-08-26,1989-05-10,,SMA/SMK,5737983,Good,No
UBM0109,Gawati Puspita,Male,Ubud,Bali,-8.519,115.263,Customer Service,Customer Care Representative,2019-08-11,1986-09-23,,SMA/SMK,5353627,Good,Yes
SUF0710,Bakda Maulana,Female,Surabaya,Jawa Timur,-7.2575,112.7521,IT,Technical Support,2021-01-13,1979-07-05,,Diploma,8715756,Needs Improvement,Yes
BAM0390,Malika Sihombing,Male,Bandung,Jawa Barat,-6.9175,107.6191,Customer Service,Support Specialist,2024-03-06,1974-02-08,,Diploma,5000000,Good,No
SUF0711,"Reksa Prakasa, S.E.I",Female,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Customer Care Representative,2022-11-22,1985-03-26,,SMA/SMK,5980300,Needs Improvement,Yes
SEF0095,"dr. Rahmi Uwais, S.E.I",Female,Semarang,Jawa Tengah,-6.9667,110.4167,Operations,Operations Coordinator,2016-02-25,1972-09-07,,Diploma,11226120,Good,No
TAM0250,Ana Prasetyo,Male,Tangerang,Banten,-6.1702,106.6319,Sales & Marketing,Sales Representative,2019-07-15,1970-03-04,,SMA/SMK,5409177,Good,No
MAM0139,Enteng Wijaya,Male,Malang,Jawa Timur,-7.9819,112.6265,Sales & Marketing,Sales Executive,2024-01-10,1973-01-25,,SMA/SMK,5253258,Good,No
TAM0251,"Nova Gunawan, M.Ak",Male,Tangerang,Banten,-6.1702,106.6319,Finance,Finance Assistant,2024-09-08,1976-11-25,,Diploma,6433028,Satisfactory,No
SEF0096,Rahmat Hutagalung,Female,Semarang,Jawa Tengah,-6.9667,110.4167,Operations,Operations Coordinator,2020-09-20,1975-01-14,,Diploma,8734629,Good,No
JAM0337,"Adinata Suryatmi, M.M.",Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Sales & Marketing,Sales Executive,2019-04-04,1974-10-02,,Diploma,7604017,Good,No
SUF0712,"T. Kambali Yuniar, M.Ak",Female,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Support Specialist,2022-11-01,1988-03-05,,SMA/SMK,5000000,Satisfactory,No
SUM0876,Dr. Balamantri Setiawan,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Executive,2016-10-25,1977-11-12,2022-04-18,Diploma,8875009,Good,No
BEM0123,Jumari Wijaya,Male,Bekasi,Jawa Barat,-6.2383,106.9756,Sales & Marketing,Sales Executive,2015-10-04,1992-05-22,,SMA/SMK,9406406,Good,No
TAF0203,"Drs. Marsudi Mustofa, S.I.Kom",Female,Tangerang,Banten,-6.1702,106.6319,Sales & Marketing,Sales Executive,2016-08-12,1999-11-18,,SMA/SMK,8114499,Needs Improvement,No
SUF0713,Drs. Kuncara Wahyuni,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2017-09-15,1998-01-14,,Sarjana (S1),12691489,Good,No
SUM0877,dr. Okta Winarno,Male,Surakarta,Jawa Tengah,-7.556,110.8317,Sales & Marketing,Sales Executive,2021-09-04,1973-09-30,2028-02-09,Diploma,5450658,Good,No
BAM0391,Ajeng Simanjuntak,Male,Bangkalan,Jawa Timur,-7.0439,112.9091,Operations,Logistics Specialist,2017-01-18,1984-11-03,,Sarjana (S1),13674781,Satisfactory,No
SEM0122,Michelle Tamba,Male,Semarang,Jawa Tengah,-6.9667,110.4167,Sales & Marketing,Marketing Coordinator,2020-09-10,1981-09-18,,Sarjana (S1),10748875,Good,No
TAM0252,Emas Nashiruddin,Male,Tangerang,Banten,-6.1702,106.6319,Operations,Logistics Specialist,2017-01-31,1977-05-04,,Sarjana (S1),14160256,Good,Yes
BAF0340,Respati Sirait,Female,Bandung,Jawa Barat,-6.9175,107.6191,IT,Technical Support,2016-10-22,1988-04-25,2024-06-05,Diploma,7739100,Satisfactory,No
UBF0079,Rizki Prabowo,Female,Ubud,Bali,-8.519,115.263,Operations,Operations Coordinator,2020-07-29,1985-01-24,,Diploma,9503639,Good,Yes
DEM0094,Karma Usamah,Male,Denpasar,Bali,-8.6705,115.2126,Sales & Marketing,Sales Representative,2017-08-31,1977-02-23,,SMA/SMK,6635422,Needs Improvement,No
SUF0714,drg. Jasmin Aryani,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Operations Coordinator,2022-10-15,1981-07-10,,Diploma,7689986,Good,Yes
TAM0253,"Panca Saputra, S.Farm",Male,Tangerang,Banten,-6.1702,106.6319,Sales & Marketing,Marketing Coordinator,2016-12-30,1970-06-14,,Sarjana (S1),10214876,Excellent,Yes
TAM0254,dr. Hartana Natsir,Male,Tangerang,Banten,-6.1702,106.6319,Sales & Marketing,Sales Representative,2022-06-07,1980-03-08,,SMA/SMK,5470029,Good,Yes
BAM0392,"Damu Pradipta, S.Pt",Male,Bandung,Jawa Barat,-6.9175,107.6191,IT,Software Developer,2018-01-05,1991-12-03,,Sarjana (S1),13203915,Satisfactory,Yes
JAM0338,Eva Manullang,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Customer Service,Support Specialist,2017-03-07,1981-03-02,,SMA/SMK,5000000,Satisfactory,Yes
BAF0341,Keisha Kurniawan,Female,Bangkalan,Jawa Timur,-7.0439,112.9091,Business Development,Project Coordinator,2023-08-27,1978-10-12,,Magister (S2),9977334,Good,No
JAF0310,Laila Anggraini,Female,Jakarta,DKI Jakarta,-6.2088,106.8456,Operations,Operations Coordinator,2022-02-20,1997-07-15,,Diploma,9292121,Satisfactory,No
BAM0393,"Cut Citra Laksita, S.E.",Male,Bandung,Jawa Barat,-6.9175,107.6191,Customer Service,Support Specialist,2020-11-27,1977-08-24,,Diploma,5000000,Good,No
SUF0715,Queen Anggraini,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Finance,Accountant,2019-05-05,1980-05-09,,Sarjana (S1),9027739,Satisfactory,No
JAM0339,Sabar Pertiwi,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Operations,Logistics Specialist,2015-05-08,1996-06-01,,Sarjana (S1),10368674,Satisfactory,No
SUM0878,"dr. Raina Marpaung, M.Farm",Male,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2015-03-07,1985-10-04,,Diploma,12749496,Satisfactory,No
BEM0124,"Puti Putri Maheswara, M.Farm",Male,Bekasi,Jawa Barat,-6.2383,106.9756,Finance,Accountant,2017-10-21,1984-02-08,,Sarjana (S1),9906509,Excellent,No
SUM0879,Drs. Panji Rajasa,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Support Specialist,2022-10-12,1989-11-04,2024-06-20,Diploma,5000000,Satisfactory,No
BAM0394,Marsito Uyainah,Male,Bangkalan,Jawa Timur,-7.0439,112.9091,Sales & Marketing,Sales Representative,2016-06-29,2002-11-11,2018-12-23,SMA/SMK,5338913,Excellent,No
SUF0716,"Garan Wastuti, S.E.I",Female,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Customer Care Representative,2016-03-10,1994-12-16,,SMA/SMK,5509713,Excellent,No
SUF0717,Citra Winarno,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Support Specialist,2019-01-06,1987-03-24,,Diploma,5194855,Excellent,No
BAF0342,Zizi Nurdiyanti,Female,Bandung,Jawa Barat,-6.9175,107.6191,Customer Service,Customer Care Representative,2021-08-11,1997-07-09,,SMA/SMK,5201752,Good,Yes
DEM0095,Fitria Nainggolan,Male,Denpasar,Bali,-8.6705,115.2126,Business Development,Business Analyst,2016-04-24,1984-01-16,,Magister (S2),17709177,Good,No
JAM0340,Ida Zulkarnain,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Sales & Marketing,Sales Representative,2017-05-09,1971-10-08,2025-09-19,SMA/SMK,5055651,Good,No
SUF0718,Talia Nugroho,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Support Specialist,2021-12-28,1990-05-21,,Diploma,5072914,Good,No
BAF0343,Hj. Ulva Kusumo,Female,Bandung,Jawa Barat,-6.9175,107.6191,IT,Technical Support,2016-04-10,1991-07-13,,Diploma,8069583,Excellent,Yes
SUM0880,"dr. Farhunnisa Prabowo, S.E.",Male,Surabaya,Jawa Timur,-7.2575,112.7521,Business Development,Project Coordinator,2017-01-03,1983-06-15,,Sarjana (S1),10422782,Good,No
JAM0341,Cawisadi Nasyidah,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Sales & Marketing,Sales Representative,2022-05-05,1973-04-09,,SMA/SMK,6040211,Good,No
SUM0881,Wakiman Nuraini,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Customer Care Representative,2017-03-09,1992-11-12,,SMA/SMK,6347378,Satisfactory,No
SEM0123,Damar Ramadan,Male,Semarang,Jawa Tengah,-6.9667,110.4167,Sales & Marketing,Sales Representative,2020-11-29,1991-10-27,,SMA/SMK,5000000,Good,Yes
JAM0342,Victoria Sitompul,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Business Development,Project Coordinator,2018-10-01,1969-09-05,,Sarjana (S1),10453015,Satisfactory,No
UBM0110,"Dagel Saptono, S.Gz",Male,Ubud,Bali,-8.519,115.263,Customer Service,Customer Care Representative,2023-10-08,1975-10-31,,SMA/SMK,5000000,Good,Yes
SUF0719,"Dr. Darimin Saragih, S.Kom",Female,Surabaya,Jawa Timur,-7.2575,112.7521,Finance,Accountant,2020-02-21,1975-11-29,,Diploma,9388487,Satisfactory,Yes
JAM0343,"Hj. Lidya Yolanda, M.Ak",Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Business Development,Business Analyst,2016-11-13,1970-05-22,,Magister (S2),17062734,Needs Improvement,No
SUF0720,"Sutan Candra Damanik, S.Ked",Female,Surakarta,Jawa Tengah,-7.556,110.8317,Sales & Marketing,Sales Executive,2023-02-01,1989-11-16,,SMA/SMK,6149153,Good,Yes
BEF0128,"Humaira Pratiwi, S.Ked",Female,Bekasi,Jawa Barat,-6.2383,106.9756,Operations,Logistics Specialist,2016-03-21,1969-05-16,,Diploma,14719715,Good,No
SUF0721,Malika Pranowo,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2020-11-29,1979-12-31,,Sarjana (S1),11439508,Good,No
SUM0882,Gandi Budiyanto,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Marketing Coordinator,2022-05-17,2003-04-19,,Sarjana (S1),9845505,Satisfactory,No
SEF0097,"Tgk. Cahyono Lailasari, S.E.I",Female,Semarang,Jawa Tengah,-6.9667,110.4167,Customer Service,Support Specialist,2024-08-15,1982-05-20,,SMA/SMK,5000000,Excellent,Yes
BAM0395,Drs. Cemani Simanjuntak,Male,Bandung,Jawa Barat,-6.9175,107.6191,Operations,Operations Coordinator,2020-05-19,1976-10-07,,Diploma,10620981,Good,Yes
BOF0107,"Gading Novitasari, M.M.",Female,Bogor,Jawa Barat,-6.595,106.8167,Finance,Finance Assistant,2016-08-13,1991-02-06,,Diploma,8500805,Good,Yes
BAM0396,"Timbul Mangunsong, S.Ked",Male,Bandung,Jawa Barat,-6.9175,107.6191,Operations,Logistics Specialist,2016-07-27,1995-08-30,,Diploma,12208279,Satisfactory,Yes
JAM0344,Queen Farida,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Sales & Marketing,Marketing Coordinator,2019-11-27,1999-02-17,,Sarjana (S1),11012149,Satisfactory,No
SUM0883,"Sutan Yoga Budiman, S.Kom",Male,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Customer Care Representative,2021-07-31,1992-12-14,,SMA/SMK,5000000,Good,No
SUM0884,Nilam Hariyah,Male,Surabaya,Jawa Timur,-7.2575,112.7521,IT,Technical Support,2021-12-12,1981-05-20,,Diploma,5329823,Needs Improvement,No
SUF0722,Hj. Cindy Gunawan,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Operations Coordinator,2018-12-12,1974-04-27,,Diploma,8232774,Good,No
MAM0140,"Jarwadi Hutasoit, S.Pt",Male,Malang,Jawa Timur,-7.9819,112.6265,Sales & Marketing,Sales Representative,2023-06-25,1976-11-23,,SMA/SMK,5346024,Good,No
SUM0885,drg. Kalim Santoso,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Marketing Coordinator,2017-08-03,1995-05-13,,Sarjana (S1),10001052,Satisfactory,No
JAM0345,Yuliana Napitupulu,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Business Development,Project Coordinator,2018-02-02,1975-12-25,,Sarjana (S1),11476941,Excellent,No
SEM0124,"Cakrabuana Permadi, S.E.I",Male,Semarang,Jawa Tengah,-6.9667,110.4167,IT,Software Developer,2024-04-08,1980-11-30,,Sarjana (S1),11737141,Good,No
